stock_code,revenue,s_fa_eps_basic,du_profit,plus_net_invest_inc,net_cash_flows_oper_act,net_cash_flows_inv_act,net_roe,total_roe,RSI,VOL,WILLR,y,date
600739.SH,45389204,0.685000002,1739924352,1100932864,-452147680,200815104,4.87130022,3.177000046,74.71930728,0.004048538,-19.46902655,0.019971469,20191031
600741.SH,1.06E+11,1.562999964,7166595072,2358552064,6625028608,-2322856448,10.24069977,4.695899963,64.07643835,0.003342448,-9.712230216,0.02429311,20191031
600795.SH,79675260928,0.151999995,15166568448,1576362880,4679906304,-10386381824,5.509699821,1.904600024,35.92384957,0.00179689,-85.71428571,-0.051502146,20191031
600804.SH,4568633344,0.029999999,189717952,0,1315272448,-3032549120,0.666599989,0.170900002,44.32833571,0.013603692,-85.71428571,-0.046082949,20191031
600816.SH,2708912384,-0.063100003,0,66465000,-111829416,-320486848,-2.842000008,-1.128999949,31.65812138,0.005672085,-92.30769231,-0.004761905,20191031
600820.SH,27732008960,0.439999998,2176776960,11633405,-1999598848,-901053376,6.481500149,1.779000044,43.90945429,0.001853537,-63.15789474,-0.013745704,20191031
600827.SH,37356675072,0.400000006,1527114368,-7783274.5,2601530880,1840262656,4.028699875,1.80309999,48.38643707,0.002069314,-73.52941176,-0.007972665,20191031
600837.SH,25147420672,0.639999986,0,204370400,15010944000,-1444093696,5.954299927,1.334599972,47.30121969,0.008226788,-82.79569892,-0.017730496,20191031
600871.SH,37181136896,0.037999999,1664498944,-1304000,-3043798016,-398072992,10.44729996,1.132099986,48.72315181,0.000927971,-81.81818182,-0.027149321,20191031
600886.SH,32246059008,0.603399992,12965374976,630642944,15896924160,-6244416000,10.8107996,3.567699909,23.57962042,0.002418607,-88.70967742,-0.035971223,20191031
600887.SH,68184276992,0.930000007,6590876160,168119664,5339696640,-1780294016,23.12179947,11.21450043,55.84909499,0.007576511,-12.66375546,0.014137931,20191031
600893.SH,3883406336,0.180000007,826818048,0,-3295429632,1094625920,1.453099966,0.791000009,38.95890091,0.002869944,-59.8540146,-0.077105014,20191031
600895.SH,679633792,0.300000012,760743872,251524016,365963680,-2323404800,5.127399921,2.247100115,61.27609185,0.005610754,-42.44186047,-0.100123609,20191031
600900.SH,39065587712,0.810599983,25646153728,996785984,28090292224,-4958750208,12.28339958,6.047800064,37.66420709,0.000955665,-12.12121212,0.014557671,20191031
600909.SH,1219088256,0.239999995,0,26244544,-1203553152,-152289040,6.704800129,1.930600047,56.92877249,0.0029903,-32.14285714,-0.055555556,20191031
600919.SH,26069145600,1.029999971,0,0,-74711703552,-30198441984,9.067500114,0.610400021,63.46705337,0.003691415,-65.38461538,-0.012729844,20191031
600926.SH,12750995456,1.029999971,0,41046000,-28698908672,57939480576,8.628600121,0.558000028,67.98696845,0.006007859,-27.27272727,-0.02,20191031
600958.SH,6565693440,0.25,0,634497088,7782866432,-12847732736,3.269200087,0.740400016,45.95513256,0.002211895,-86.04651163,-0.032,20191031
600959.SH,5722830336,0.079999998,390328672,9895103,1298017536,-1500821120,1.909999967,1.417899966,35.75209032,0.001753595,-100,-0.02020202,20191031
600977.SH,6922188288,0.467999995,1222919040,55153244,1848921344,-1994098432,7.404200077,5.850399971,35.23767592,0.004279042,-83.72093023,0.003753754,20191031
600999.SH,7791582720,0.629999995,0,711940608,28435050496,-7693932032,5.78249979,1.4296,50.61064517,0.001903829,-80,-0.013381995,20191031
601006.SH,58346545152,0.810000002,16914396160,2378107648,13057721344,-28156120,10.85070038,8.995699883,57.38979914,0.001230119,-62.5,0.01965924,20191031
601009.SH,20191490048,1.169999957,0,325564992,17862010880,-20455809024,11.70790005,0.774800003,44.44692816,0.007476359,-89.83050847,-0.026651217,20191031
601012.SH,14671282176,0.980000019,4416384512,44814128,1061007872,-3189318144,13.50860023,7.86259985,23.89231981,0.011316828,-76.21621622,-0.014010508,20191031
601018.SH,16472494080,0.223000005,4542408192,544028992,7795056128,-2055270016,7.326499939,4.471899986,46.09350211,0.001023307,-89.47368421,-0.029891304,20191031
601021.SH,10179252224,1.870000005,2366761216,-2395595,2543556864,-4665332224,11.56669998,6.137599945,52.55165905,0.003598219,-82.64705882,-0.032877981,20191031
601088.SH,1.94E+11,1.86500001,56562999296,348000000,67821998080,-13896999936,10.69089985,7.64620018,45.82232682,0.000850608,-20,-0.065618221,20191031
601099.SH,652260032,0.059,0,9270223,3911334144,-235695088,3.914000034,1.140699983,40.63708815,0.007840383,-93.33333333,-0.042168675,20191031
601111.SH,1.03E+11,0.49000001,15165459456,772454016,24614813696,-9325527040,7.205299854,2.854300022,61.01797865,0.003441618,-35,0.008433735,20191031
601117.SH,53622026240,0.5,2976759552,12975331,1519436288,-921901504,7.057700157,2.531199932,60.08267063,0.004749473,-53.125,0.028428094,20191031
601118.SH,9067065344,0.021500001,202114224,0,173057248,-439154112,0.949299991,0.541599989,52.43414082,0.004382604,-82.25806452,0.037037037,20191031
601155.SH,24794150912,1.669999957,5929129984,661024512,-4741991424,-21068736512,12.29800034,1.067100048,63.24768288,0.010404679,-55.29953917,0.007228158,20191031
601163.SH,5536467456,0.769999981,734970048,0,287885312,-1023052864,6.28730011,4.161200047,47.19125258,0.006014757,-95.45454545,0.056904401,20191031
601166.SH,1.15E+11,2.569999933,0,259000000,-3.76E+11,3.91E+11,10.34840012,0.808600008,63.29705442,0.003985168,-83.09859155,0.023504274,20191031
601169.SH,41116999680,0.829999983,0,37000000,-3244000000,-31318999040,8.886099815,0.693300009,60.63206535,0.003337771,-76.47058824,0,20191031
601186.SH,4.90E+11,1.039999962,23536404480,90307000,-47638249472,-30470103040,7.999400139,1.683699965,38.2803298,0.002906872,-94.44444444,-0.006396588,20191031
601198.SH,2205833216,0.400000006,0,0,-3664575744,-1053339392,5.480800152,1.37469995,51.49652014,0.004056276,-66.10169492,-0.020220588,20191031
601211.SH,16787439616,0.689999998,0,101158760,42735603712,-14208330752,4.841199875,1.423400044,42.93360391,0.002962186,-85.32110092,-0.024618992,20191031
601212.SH,40764334080,0.001,1238683904,-134912960,1307561344,-856226816,0.065300003,0.154100001,21.1577881,0.002718947,-82.5,-0.031161473,20191031
601216.SH,6303454208,0.229800001,2197101312,463006208,2013940736,-2012704640,10.48509979,7.306099892,42.64664361,0.002298301,-93.33333333,0,20191031
601225.SH,41131307008,0.939999998,15248759808,1026375616,12846696448,-4308255744,16.10779953,10.70870018,30.41222835,0.001643588,-91.11111111,-0.014319809,20191031
601228.SH,6744298496,0.119000003,1284752256,63343272,1329626112,-670284672,5.61950016,3.330800056,47.41478536,0.004603156,-88.23529412,-0.015789474,20191031
601229.SH,31629713408,1.149999976,0,0,-81803059200,37780144128,9.440600395,0.777899981,46.68182304,0.002583687,-87.03703704,-0.022508039,20191031
601288.SH,4.57E+11,0.50999999,0,29000000,1.12E+11,-3.84E+11,9.421500206,0.765799999,76.40046449,0.000750306,-38.46153846,-0.016483516,20191031
601318.SH,7.52E+11,7.289999962,0,11701999616,1.59E+11,-90676002816,20.20709991,1.898800015,50.39399265,0.004498243,-80.93457944,-0.000794371,20191031
601328.SH,1.58E+11,0.769999981,0,167000000,1.26E+11,-1.49E+11,7.757500172,0.624000013,58.37313077,0.002113735,-89.47368421,-0.019607843,20191031
601333.SH,14581918720,0.123000003,1200702720,5508324,2553037056,-1389711616,2.985500097,2.430900097,49.13789598,0.003280176,-85,-0.048543689,20191031
601336.SH,1.23E+11,4.170000076,0,136000000,10712000512,-10876000256,16.29490089,1.671499968,39.393349,0.005887997,-97.13467049,-0.039186924,20191031
601375.SH,1269681024,0.079999998,0,21400754,-1085606016,-325696160,2.905900002,0.754199982,44.4210803,0.004287981,-84,-0.018556701,20191031
601377.SH,4577418240,0.25999999,0,63880692,10183047168,-238049360,5.095099926,1.334499955,60.45625351,0.004541364,-17.64705882,-0.029780564,20191031
601390.SH,4.96E+11,0.612999976,24708179968,1265623040,-32679917568,-20430063616,7.348499775,1.696099997,20.0045527,0.00159264,-96.55172414,-0.043402778,20191031
601398.SH,5.77E+11,0.709999979,0,2042000000,8.83E+11,-5.18E+11,9.480999947,0.869499981,74.36070549,0.000523479,-30.55555556,-0.018612521,20191031
601555.SH,2518778880,0.310000002,0,5428017.5,3125751808,-50220472,4.468400002,1.019799948,46.20637346,0.00636962,-72.91666667,-0.059405941,20191031
601600.SH,1.26E+11,0.037999999,5738547200,-135103008,8976650240,-1552358016,1.521399975,0.715900004,34.71718653,0.002046304,-94.44444444,-0.02359882,20191031
601601.SH,2.90E+11,2.529999971,0,238000000,73543000064,-68643000320,13.46039963,1.653499961,40.16048309,0.002788687,-82.45033113,0.005215879,20191031
601607.SH,1.41E+11,1.195899963,6135117824,803563712,2932438272,-1759728512,8.304800034,3.081099987,52.88518719,0.004751761,-57.26495726,-0.026954178,20191031
601608.SH,3573615872,0.022700001,318596736,1631705.625,275686016,765675584,1.357200027,0.556100011,26.7125835,0.002204008,-100,-0.013850416,20191031
601611.SH,36333887488,0.340000004,1935309952,-584972.5625,-3019219712,-3020213248,5.893499851,0.96450001,53.37035827,0.001732277,-47.36842105,-0.018759019,20191031
601618.SH,1.81E+11,0.189999998,8657398784,-13151000,-7305721856,-9505068032,4.281799793,1.099900007,38.4516656,0.001642958,-86.66666667,-0.058394161,20191031
601628.SH,5.41E+11,2.029999971,0,6150000128,76432998400,-78718001152,14.84280014,1.697600007,87.38238263,0.000776604,-6.651884701,0.034379671,20191031
601633.SH,66644946944,0.319599986,3375664640,0,16458678272,-10868787200,5.50549984,2.80189991,74.62514541,0.002954506,-18.18181818,0.053452116,20191031
601668.SH,8.41E+11,0.680000007,64567062528,2570598912,-64957001728,-14177553408,11.32460022,2.314699888,32.86718745,0.002843159,-92.85714286,-0.04389313,20191031
601669.SH,1.96E+11,0.362699986,15643671552,352447648,-8005224448,-37530755072,6.4927001,1.046900034,36.75999453,0.001397618,-53.65853659,-0.089686099,20191031
601688.SH,12519243776,0.75,0,1185475456,26304595968,-14584974336,5.369699955,1.476099968,31.90767654,0.012513924,-66.25766871,-0.023495702,20191031
601718.SH,16520658944,0.01,223422048,-6208682.5,313869024,86456544,0.243799999,0.162200004,25.59524676,0.002591095,-100,-0.051987768,20191031
601727.SH,69905399808,0.147499993,5599031808,788508032,-14269333504,7549335040,3.589600086,1.548799992,37.51477027,0.000895255,-100,-0.049180328,20191031
601766.SH,1.35E+11,0.289999992,12056402944,0,-742289984,-12345481216,6.35010004,2.513200045,43.45589831,0.000939382,-76.92307692,-0.044444444,20191031
601788.SH,5848859648,0.49000001,0,54854492,-5083719168,3726516480,4.605999947,1.150599957,53.60452661,0.003559854,-39.62264151,-0.030541012,20191031
601800.SH,3.29E+11,0.75999999,21707935744,31326012,-30425192448,-34266177536,6.254199982,1.402099967,17.64105348,0.001267366,-92.30769231,-0.110520723,20191031
601818.SH,81354997760,0.569999993,0,0,75751997440,25892999168,8.278800011,0.693000019,59.3647032,0.00397262,-67.64705882,-0.02764977,20191031
601857.SH,1.73E+12,0.203999996,1.03E+11,5144000000,2.59E+11,-1.54E+11,3.042099953,2.085700035,24.71658272,0.000337118,-100,-0.06122449,20191031
601866.SH,13456674816,0.111400001,3695973376,1796369024,3933943040,-15509698560,5.438000202,0.910099983,45.55685417,0.00205266,-100,-0.012048193,20191031
601872.SH,7318988288,0.119999997,1463810560,156215488,1340221440,-4532740608,3.410399914,1.426499963,55.3126982,0.026076706,-79.51807229,0.085299456,20191031
601877.SH,19110557696,1.330000043,3791170048,137934672,1484469760,-1136682112,12.27810001,5.900100231,61.88547838,0.002960757,-30.63063063,0.024101665,20191031
601878.SH,2613342464,0.209999993,0,-249775.9063,-680516288,-39805352,4.829599857,1.105800033,54.90527989,0.014589827,-48.21428571,-0.034285714,20191031
601881.SH,6328408064,0.379999995,0,-8134219,8945299456,-4611310080,5.554800034,1.396600008,49.1472262,0.003373752,-31.03448276,-0.032618826,20191031
601888.SH,34101467136,2.148900032,6537138688,47601024,3400688640,-757971264,21.54039955,17.59230042,33.72418404,0.00406643,-66.87116564,-0.04360819,20191031
601898.SH,77137428480,0.430000007,15219768320,1322786944,16767210496,-13735250944,5.901500225,3.237400055,42.75702755,0.001294134,-86.95652174,-0.002136752,20191031
601899.SH,76172779520,0.130999997,6021970432,33392618,6619580928,-4950779392,7.218100071,3.103399992,61.25258032,0.003910257,-4.347826087,,20191031
601901.SH,3708224256,0.129999995,0,0,-7294235136,-23226248,2.780800104,0.730799973,44.13090703,0.0014398,-84.375,-0.023774146,20191031
601919.SH,82130067456,0.180000007,7819277824,1534191104,4474089472,-33704814592,6.869999886,1.431300044,49.12230106,0.003121694,-76.47058824,0.041214751,20191031
601933.SH,52692193280,0.159999996,2045789440,178965088,2391849472,-3189499648,7.501999855,3.51060009,34.14474944,0.004764959,-68.57142857,-0.09352518,20191031
601939.SH,5.01E+11,0.899999976,0,169000000,7.45E+11,-3.35E+11,10.54959965,0.952600002,62.80502649,0.006727974,-72.22222222,-0.024691358,20191031
601958.SH,6482188800,0.137999997,604614464,0,-411615360,1476620800,3.38380003,3.398499966,50.80768137,0.004991524,-48.64864865,-0.002793296,20191031
601966.SH,11044916224,1.019999981,1517831936,0,1708385792,-1263283072,11.48349953,4.776199818,57.1021862,0.005123673,-39.80582524,0.034811636,20191031
601985.SH,28155369472,0.237000003,13672339456,104655696,18510723072,-16134061056,7.491399765,2.019000053,22.00122952,0.001073345,-96.15384615,-0.059288538,20191031
601988.SH,3.76E+11,0.519999981,0,1546000000,5.71E+11,-2.31E+11,8.550499916,0.780600011,65.57754709,0.000477483,-58.33333333,-0.021621622,20191031
601989.SH,30095532032,0.052999999,357780000,227645952,5784274944,-1139072896,1.450199962,0.671299994,39.8299667,0.002306565,-89.74358974,-0.013207547,20191031
601991.SH,69099315200,0.0614,9529351168,828817984,17026519040,-27760979968,2.311199903,1.029999971,20.6268945,0.000834313,-100,-0.04,20191031
601992.SH,56064385024,0.349999994,9299655680,335627296,-4831020032,-10106527744,6.133900166,1.942199945,41.38816119,0.003435679,-93.75,-0.027607362,20191031
601997.SH,9124527104,1.340000033,0,0,-38490206208,16738305024,11.41110039,0.837400019,68.47500792,0.006607837,-19.29824561,0.001094092,20191031
601998.SH,1.21E+11,0.810000002,0,-285000000,1.77E+11,-2.33E+11,8.655799866,0.663200021,66.82059005,0.00133674,-55.88235294,-0.019575856,20191031
603160.SH,2365474560,3.819999933,1957654528,0,153905808,-1053391872,29.93460083,26.41410065,42.13967153,0.008167521,-96.12403101,0.165824176,20191031
603799.SH,10073629696,0.090000004,492318848,0,462278976,-1078871936,1.19780004,0.485900015,38.21801656,0.018115716,-37.38738739,0.132382892,20191031
603833.SH,8196922880,3.279999971,1618060800,0,1516974976,-2114771968,15.24790001,10.57330036,50.24873299,0.009882498,-92.78267843,-0.074275362,20191031
603858.SH,9286348800,1.205600023,1850786560,40648792,2223590912,-860379712,10.34430027,6.779799938,69.31902138,0.006314544,-27.92792793,0.003417969,20191031
603993.SH,20083814400,0.057999998,2263646976,98578776,8195408384,-3012633600,3.093899965,1.052999973,23.79611377,0.002304969,-89.47368421,0.011764706,20191031
000001.SZ,86664003584,1.320000052,0,0,-11310000128,73958998016,8.199700356,0.662899971,31.33124845,0.004057443,-91.37931034,0.062621046,20191128
000002.SZ,2081959424,1.631000042,46650023936,-1046557.125,1734412288,-12022514688,10.90470028,1.805299997,60.85209484,0.005872345,-34.74903475,0.09028777,20191128
000008.SZ,270434272,0.054299999,269664448,-317891.5625,-191212128,-567133504,2.05979991,1.497099996,49.23093401,0.005690157,-22.72727273,0.054597701,20191128
000060.SZ,17366456320,0.180000007,884115200,31703600,641000448,-45480648,5.927999973,3.246200085,45.72325541,0.003421881,-36.36363636,0.050251256,20191128
000063.SZ,58766184448,0.980000019,6356251136,-478214016,2477099008,-2540667904,14.8664999,3.4848001,31.52324865,0.016915804,-54.20054201,0.117455139,20191128
000069.SZ,590259520,0.731100023,11012296704,128358136,-4567141888,-6789210624,9.621700287,2.072099924,49.17471282,0.004487536,-54.05405405,0.082369942,20191128
000100.SZ,58904375296,0.194600001,4697668608,1050534912,12856910848,2267429376,8.477399826,1.967499971,68.87143202,0.015928173,-18.91891892,0.187165775,20191128
000157.SZ,21035137024,0.439999998,5160623104,154271712,4962464768,-1961035264,9.194700241,3.513900042,49.28550633,0.005766201,-65.51724138,0.078595318,20191128
000166.SZ,9366375424,0.200000003,0,121058704,-29413005312,-8656670720,5.798099995,1.333899975,44.90975243,0.001113797,-42.85714286,0.069620253,20191128
000333.SZ,2.07E+11,3.200000048,24239869952,276367008,19589580800,-20978857984,21.69759941,8.145899773,50.48734138,0.004007877,-85.02994012,0.054921153,20191128
000338.SZ,1.18E+11,0.889999986,11458770944,158958032,6491451904,-4566690816,16.46159935,4.349199772,62.84514408,0.015005308,-35.53719008,0.115765423,20191128
000402.SZ,13350338560,0.460000008,3792505600,-30356980,7002122240,-140205408,4.239500046,1.197700024,44.83590302,0.002173163,-14.58333333,0.046571798,20191128
000413.SZ,17263566848,0.200000003,2092412928,28360664,-515426720,-1915363584,3.40989995,1.635200024,38.63636364,0.008009482,-66.66666667,,20191128
000415.SZ,26263035904,0.336699992,10495944704,-46679000,14684009472,-7810607104,5.414599895,1.167299986,34.76316645,0.003938526,-73.68421053,0.078947368,20191128
000423.SZ,2830074368,0.320300013,291777600,-1442809.75,-1082163072,1220713856,1.965600014,1.577499986,43.75792017,0.006460822,-82.45614035,0.019174041,20191128
000425.SZ,7349944320,0.363000005,3316692480,163998432,-574164480,-302453856,9.284199715,4.654799938,51.87692236,0.007840958,-13.88888889,0.100436681,20191128
000503.SZ,103500,-0.162699997,-163172256,-96812.39063,-13873066,50607012,-13.78579998,-12.33880043,43.09354931,0.013511732,-64.15662651,0.112201104,20191128
000538.SZ,21646166016,2.769999981,4038095872,10141367,153898944,14834620416,9.466400146,8.863900185,52.78903052,0.009888836,-68.02325581,-0.043237251,20191128
000540.SZ,19169700,0.214900002,2948951040,0,-1056899136,-3624125696,8.295599937,1.338600039,26.83408788,0.001987143,-100,0.094155844,20191128
000559.SZ,7653623296,0.150999993,513747968,31817500,-130325064,-140472864,8.184599876,3.586600065,43.05516533,0.001397378,-80,0.057539683,20191128
000568.SZ,2417658880,2.59100008,4881361920,81471464,2886731776,-46666904,20.44910049,15.48550034,45.08067373,0.006254686,-58.41726619,-0.023668639,20191128
000623.SZ,2358564352,0.997300029,1240481280,933216256,188502032,44383884,5.246799946,4.587800026,40.47060525,0.003727574,-86.36363636,0.063843648,20191128
000625.SZ,40925745152,-0.550000012,-2656999680,-509433440,3757824000,-3172586752,-6.10890007,-2.860599995,59.09968473,0.008306913,-63.52941176,0.133574007,20191128
000627.SZ,0,0.209999993,2401158144,0,-232151312,-4271219456,4.99819994,0.996999979,40.75646497,0.001597669,-25,0.036144578,20191128
000630.SZ,27862427648,0.066,1771351168,33255486,2562627584,-1927312256,3.829299927,1.745100021,44.16012345,0.002486474,-54.54545455,0.042253521,20191128
000651.SZ,1.16E+11,3.680000067,25078351872,-25294470,30607646720,-10874659840,21.9435997,8.182200432,48.55181652,0.007095349,-40.31830239,0.101283148,20191128
000671.SZ,32026185728,0.49000001,4339835392,575700288,11306736640,-4914651136,9.087100029,0.876699984,59.28196151,0.007409432,-30.52631579,0.14017341,20191128
000686.SZ,6247164416,0.370000005,0,86961032,2739185408,-22354668,5.598999977,1.365300059,32.09694128,0.006004062,-93.10344828,0.128369705,20191128
000709.SZ,90607837184,0.136999995,5799364096,186528464,6785844736,-5298471424,3.193900108,0.985000014,52.51176535,0.002485489,-30.43478261,0.023904382,20191128
000723.SZ,6362093568,0.200000003,1431518592,0,1017213376,-2654903040,10.29769993,5.007699966,47.92362293,0.01299956,-20.40816327,0.053956835,20191128
000725.SZ,3693788672,0.052999999,2604315648,23691240,16526989312,-33798088704,2.134799957,0.105400003,60.05483743,0.012706588,-32.35294118,0.213541667,20191128
000728.SZ,1626376192,0.209999993,0,60922520,-1860646656,-229149584,2.80979991,0.880599976,46.08851918,0.002391439,-31.57894737,0.080625752,20191128
000738.SZ,0,0.220300004,292286368,0,68486552,-351299712,4.528399944,3.341799974,31.72701129,0.003952469,-75.86206897,0.047880691,20191128
000750.SZ,2766517760,0.140000001,0,26089682,-954882624,942785664,4.135799885,0.937699974,36.04374296,0.004882946,-60,0.115720524,20191128
000768.SZ,19349153792,0.123899996,365577536,-46760300,-2763131648,-310586176,2.096999884,0.688300014,56.51381057,0.007172657,-34.7826087,0.043147208,20191128
000776.SZ,17357551616,0.74000001,0,222965632,24039094272,-7364892160,6.14260006,1.570199966,39.49499292,0.003117704,-51.35135135,0.115876599,20191128
000783.SZ,5218241536,0.25999999,0,45233060,-2032215040,121640584,5.262700081,1.365200043,24.54571336,0.002871122,-90.90909091,0.098387097,20191128
000792.SZ,15477680128,-0.180800006,1457663872,0,5118506496,-415268704,-3.127399921,-0.695200026,51.32302557,0.005172057,-85.45454545,-0.083623693,20191128
000826.SZ,1212271104,0.266000003,1169844992,-453962.5313,-85098512,-1215003264,2.877599955,1.184599996,36.17462462,0.006131619,-67.5,0.049237984,20191128
000839.SZ,2978260224,0.0208,320004128,166843168,-1216613760,1201199616,0.89410001,0.331699997,29.43543997,0.003905621,-66.66666667,0.060422961,20191128
000858.SZ,29250287616,3.232000113,16323505152,50098836,16191323136,-1453990272,18.0659008,14.6782999,47.59061798,0.004817444,-48.27235772,0.000993808,20191128
000876.SZ,525852736,0.74000001,4396191744,33336226,2164333568,-4587738624,12.75930023,7.354000092,42.02130292,0.010550319,-82.70042194,-0.071291866,20191128
000895.SZ,28829421568,1.187899947,5099863040,10957922,3955105024,-2499915520,25.95899963,16.81450081,55.55931068,0.024070216,-74.88372093,-0.060889175,20191128
000898.SZ,77623001088,0.182999998,3116000000,107000000,6348000256,-2532000000,3.307499886,1.914600015,56.95683807,0.002140837,-34.88372093,0.025477707,20191128
000938.SZ,73503528,0.60799998,2784664832,-2055132.625,-2864598784,1425184128,4.499899864,4.037199974,39.40680389,0.005860785,-58.77862595,0.133381924,20191128
000959.SZ,21803206656,0.233700007,3470058752,87628384,3495529728,-4327472128,4.568099976,1.201500058,50.84533075,0.00178535,-79.62962963,0.026239067,20191128
000961.SZ,40956006400,0.610300004,4006109952,0,4810820608,-11247400960,11.48499966,0.91839999,46.18732621,0.006247958,-48.51485149,0.163215591,20191128
000963.SZ,27627884544,1.264799953,2880457472,8763939,-523866304,-44923544,18.97780037,11.0461998,47.40070338,0.007990536,-72.4137931,-0.05018065,20191128
000983.SZ,23372371968,0.573199987,3369843200,128270632,5037524480,-2180642816,8.538299561,3.005300045,49.16531273,0.003399974,-44.44444444,0.020869565,20191128
001979.SZ,33780047872,0.600000024,9405689856,1047536384,-5833921536,-6086535168,6.679699898,1.225999951,39.07164277,0.001080114,-70,0.082924168,20191128
002007.SZ,2035902720,0.68720001,1203929088,6099235,720188288,-566726592,15.48830032,14.84389973,37.92407483,0.010571172,-92.15246637,-0.007678677,20191128
002008.SZ,6943689728,0.569999993,642528512,-12968473,655189952,186990896,6.87680006,3.174400091,38.71728874,0.014392923,-51.18790497,0.136428368,20191128
002024.SZ,2.01E+11,1.299200058,19182481408,388771008,-13822027776,-9149391872,13.08889961,5.402900219,32.6379996,0.00516273,-90.90909091,0.02320888,20191128
002027.SZ,0,0.093999997,1679338624,-1904021.375,2083923072,-706978176,10.09799957,7.239500046,37.06003596,0.005549749,-94.64285714,0.114285714,20191128
002044.SZ,5818693632,0.100000001,911531392,-1377107.375,86153720,-2514632192,6.037799835,2.647700071,46.28443793,0.009237046,-89.63414634,0.022029372,20191128
002065.SZ,5014192640,0.241799995,860697152,-7448432,-1058804352,-115704264,7.839700222,4.47329998,65.93649927,0.023625996,-68.96551724,0.257777778,20191128
002074.SZ,4096752128,0.50999999,832705472,-5221651,-314886368,-1150280448,6.444699764,2.609100103,47.27000378,0.013714293,-45.16129032,0.116086235,20191128
002081.SZ,18539214848,0.653999984,2142435840,-1477278.625,-935506240,1069019456,12.04899979,5.002900124,49.36012881,0.00801466,-27.38095238,0.034912718,20191128
002142.SZ,21228582912,2.019999981,0,0,-66369867776,20197406720,11.00150013,0.914699972,41.69849788,0.003187195,-95.07575758,0.040494938,20191128
002146.SZ,30553720832,1.120000005,7183674880,23829010,8758756352,-1776084992,13.32470036,2.046200037,47.17847254,0.00551529,-27.41935484,0.084490741,20191128
002153.SZ,1990500736,0.300000012,190126064,-8990390,275412192,440174528,3.757100105,3.47390008,37.55581477,0.009987528,-98.15498155,0.07746085,20191128
002174.SZ,2622958336,0.810000002,745308288,-18987102,119840880,-546293184,12.90040016,8.415399551,50.50108126,0.030797344,-72.09302326,0.429121232,20191128
002202.SZ,17815629824,0.371300012,2548652800,286404480,-1051796480,-3678768128,5.333899975,1.742200017,29.26426826,0.005847452,-81.89655172,0.031979257,20191128
002230.SZ,5283332096,0.180000007,529074144,-6376522,-693466944,-1084383104,3.333400011,2.765000105,48.70531342,0.015734464,-83.84615385,0.02331214,20191128
002236.SZ,15030728704,0.639999986,1874959232,-32224908,-1666971904,-538376832,13.28600025,6.745699883,53.78673629,0.025255504,-87.29281768,0.137870855,20191128
002241.SZ,15447866368,0.310000002,1429395328,-9720704,573071424,-2807580672,6.192100048,3.113199949,56.83795947,0.027740505,-52.7696793,0.097598365,20191128
002252.SZ,1409036160,0.119999997,697758208,-15279100,218117648,724363136,5.283199787,5.214000225,36.15208473,0.007010771,-97.59036145,0.057827927,20191128
002292.SZ,2129313280,0.090000004,195249728,-6230129.5,-63130708,-95028992,2.937799931,1.763499975,56.1634756,0.025658813,-79.71014493,0.060313631,20191128
002294.SZ,3535107840,0.689999998,857194880,1704618,1123533056,-821981248,10.9552002,8.76970005,43.03950472,0.003280008,-53.78151261,0.02173913,20191128
002304.SZ,20965660672,4.742099762,9450167296,641309.8125,5874472448,-2519664128,19.70059967,14.92230034,38.95571353,0.004359803,-32.00883002,0.083115315,20191128
002310.SZ,9648953344,-0.330000013,-206605296,5954912,42726528,-3511795456,-7.611299992,-2.135799885,35.1945603,0.007703198,-64.28571429,0.062634989,20191128
002352.SZ,65440530432,0.980000019,6153488896,-28162326,4590762496,-12281866240,10.85270023,5.398099899,37.18156303,0.002155053,-95.18518519,0.014881743,20191128
002385.SZ,14218237952,0.07,563257408,-40827572,292299104,-2494910976,2.99180007,1.776299953,28.21032449,0.011873996,-26.08695652,-0.036781609,20191128
002411.SZ,5703077888,0.317499995,945866112,0,283611968,-1882465024,4.878099918,2.386399984,62.12699838,0.005351154,-35.48387097,-0.025301205,20191128
002415.SZ,33802690560,0.860000014,8862364672,-1618218.25,2646271232,1296366208,19.85029984,12.28489971,42.21328752,0.005008464,-75.95307918,0.042519685,20191128
002424.SZ,1999628544,0.209999993,416433824,0,-343590304,-89057472,7.437300205,4.76970005,22.64294827,0.010264463,-95.83333333,0.053593179,20191128
002426.SZ,12816294912,-0.106399998,-182148224,876135.375,-290344896,-1659388800,-4.853199959,-2.032299995,41.62306189,0.016421004,-88.88888889,0.057017544,20191128
002450.SZ,10834749440,-0.270000011,-506832256,-2413623.25,2073670400,-284412608,-5.638000011,-2.905999899,0,0,0,,20191128
002456.SZ,31146440704,0.066600002,1184354816,-9671465,231073648,-5098537984,2.065799952,0.462700009,61.72446744,0.052729782,-66.91729323,0.389548694,20191128
002460.SZ,3593500928,0.25,503008800,81134640,111751984,-709188224,4.054999828,2.383500099,80.61758779,0.045278335,-11.03074141,0.160363636,20191128
002465.SZ,2635600384,0.129999995,353048864,-10418718,-126584416,481979104,3.681099892,2.781100035,57.61824754,0.008415332,-53.84615385,0.104356636,20191128
002466.SZ,4758779904,0.119999997,2440597248,-11677729,2781656832,-5781048320,1.372400045,1.325999975,64.0107946,0.019375521,-22.1987315,,20191128
